id,latitude,longitude,deities_recorded,deity_groups,families,structure,images_present,temple_name,distance_to_ganga_m,hotspot_class
758,25.318619,82.983381,Siva,Shiva,Shaiva,"Free-standing,Temple complex",2,,712,0
759,25.315643,82.980568,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva",Tree-temple,2,,349,0
760,25.31677,82.984505,Siva,Shiva,Shaiva,"Free-standing,Tree,Temple complex",1,,553,0
761,25.317006,82.984568,"Siva-Parvati,Hanuman","Hanuman,Shiva-Parvati","Hanuman,Shaiva","Free-standing,Built into a wall,Temple complex",3,,579,0
762,25.31684,82.984568,Other,Other,Other,Tree,0,,563,0
763,25.308199,82.990356,"Siva-Parvati,Ganesh","Ganesh,Shiva-Parvati","Ganesh,Shaiva",Free-standing,4,,639,0
764,25.306739,82.990545,"Siva,__ Bir Baabaa,Ganesh","Bir Baba,Ganesh,Shiva","Folk,Ganesh,Shaiva","Free-standing,Tree-temple",0,,667,0
765,25.31048,82.989136,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva","Free-standing,Tree",3,Praciin hanuman?,535,0
766,25.308773,82.982837,__ Maa,Local Maa,Goddess,Free-standing,0,Sri phul mati maataa maa praciin mandir,206,0
767,25.316532,83.011975,"Siva,Ganesh","Ganesh,Shiva","Ganesh,Shaiva",Built into a wall,3,,386,3
768,25.316512,83.01194,Siva,Shiva,Shaiva,Free-standing,2,,389,3
769,25.316496,83.011819,Siva family,Shiva family,Shaiva,,3,,397,3
770,25.316317,83.011728,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva",Free-standing,4,,419,3
771,25.316519,83.011564,Siva,Shiva,Shaiva,Built into a wall,5,,410,3
772,25.316711,83.010418,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva",Temple complex,2,,462,3
773,25.316468,83.010885,Siva,Shiva,Shaiva,Built-around,1,,457,3
774,25.316108,83.011132,Siva,Shiva,Shaiva,Free-standing,2,,472,3
775,25.315796,83.010768,Hanuman,Hanuman,Hanuman,Built-around,1,,472,3
776,25.315981,83.009019,Siva,Shiva,Shaiva,Free-standing,2,,303,3
777,25.316404,83.008392,Siva family,Shiva family,Shaiva,Free-standing,3,,262,3
778,25.316256,83.008102,Devi,Devi,Goddess,Built into a wall,1,,228,3
779,25.316534,83.007391,Hanuman,Hanuman,Hanuman,Free-standing,1,,190,3
780,25.316701,83.007196,Siva family,Shiva family,Shaiva,Free-standing,3,,190,3
781,25.317114,83.0067,Siva,Shiva,Shaiva,Built into a wall,4,,201,3
782,25.316949,83.00557,Devi,Devi,Goddess,Built into a wall,1,,161,0
783,25.317043,83.005759,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva",Free-standing,3,,170,0
784,25.315996,83.007077,"Devi,Other","Devi,Other","Goddess,Other",,3,,126,3
785,25.31589,83.007083,Hanuman,Hanuman,Hanuman,Temple complex,3,,119,3
786,25.317404,83.004995,Siva,Shiva,Shaiva,"Free-standing,Tree",2,,220,0
787,25.317127,83.004749,Siva,Shiva,Shaiva,Free-standing,11,,196,0
788,25.317115,83.004116,Devi,Devi,Goddess,Free-standing,1,,219,0
789,25.316835,83.002767,__ Bir Baabaa,Bir Baba,Folk,Free-standing,3,,293,0
790,25.315284,83.003573,Siva,Shiva,Shaiva,Built-around,2,,160,0
791,25.317807,83.006781,Siva family,Shiva family,Shaiva,Tree-temple,3,,275,3
792,25.317967,83.007685,"Siva,Hanuman,Devi","Devi,Hanuman,Shiva","Goddess,Hanuman,Shaiva",Built-around,6,,332,3
793,25.318072,83.008381,Devi,Devi,Goddess,Free-standing,1,,383,2
794,25.318373,83.007786,Devi,Devi,Goddess,Free-standing,3,,376,2
795,25.319086,83.008046,Hanuman,Hanuman,Hanuman,Free-standing,1,,457,0
796,25.318899,83.009323,Ganesh,Ganesh,Ganesh,Free-standing,2,,470,0
797,25.317853,83.009345,Siva,Shiva,Shaiva,Free-standing,3,,433,0
798,25.317422,83.009627,Siva,Shiva,Shaiva,Built into a wall,5,,427,0
799,25.317865,83.009673,Devi,Devi,Goddess,"Free-standing,Tree",1,,459,0
800,25.319342,83.008085,Siva,Shiva,Shaiva,Free-standing,1,,484,0
801,25.319281,83.007318,Devi,Devi,Goddess,Built into a wall,1,,447,0
802,25.318123,83.006395,Siva,Shiva,Shaiva,Free-standing,3,,297,0
803,25.23592,83.012016,Siva,Shiva,Shaiva,Free-standing,1,,1425,0
804,25.239488,82.992747,"Ganesh,Other","Ganesh,Other","Ganesh,Other",Free-standing,0,,461,0
805,25.239629,82.98875,"Hanuman,Other","Hanuman,Other","Hanuman,Other",Tree-temple,2,,284,0
806,25.235735,82.987555,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva",Free-standing,2,,407,0
807,25.314048,83.009936,Sitla Maa,Sitala Maa,Goddess,,0,Sri shitlaa maataa kaa havan ku.n.d,400,3
808,25.313752,83.00839,Siva,Shiva,Shaiva,Built into a wall,0,,269,0
809,25.30868,82.999792,"Siva,Hanuman,Ganesh","Ganesh,Hanuman,Shiva","Ganesh,Hanuman,Shaiva",Tree-temple,3,,287,0
810,25.30512,82.995358,"Siva,Ganesh","Ganesh,Shiva","Ganesh,Shaiva",Built into a wall,3,,465,0
811,25.308614,82.987423,Sitla Maa,Sitala Maa,Goddess,"Free-standing,Tree-temple",0,Sri siitlaa maa mandir,525,0
812,25.308401,82.987692,"Siva,Rama family,Hanuman,Ganesh","Ganesh,Hanuman,Rama,Shiva","Ganesh,Hanuman,Shaiva,Vaishnava",,15,,561,0
813,25.315702,83.011727,Sitla Maa,Sitala Maa,Goddess,Free-standing,7,Old Sitla mata temple,478,3
814,25.315661,83.01166,"__ Maa,Devi","Devi,Local Maa",Goddess,Built into a wall,5,,485,3
815,25.3158,83.012279,Hanuman,Hanuman,Hanuman,Built into a wall,1,,445,3
816,25.315725,83.012283,"Siva,Siva-Parvati,Siva family","Shiva,Shiva family,Shiva-Parvati",Shaiva,Free-standing,2,,452,3
817,25.315524,83.012316,"Hanuman,Siva,Siva-Parvati","Hanuman,Shiva,Shiva-Parvati","Hanuman,Shaiva",Free-standing,3,,472,3
818,25.314739,83.012733,"Siva,Siva-Parvati,__ Maa,Devi","Devi,Local Maa,Shiva,Shiva-Parvati","Goddess,Shaiva",Built into a wall,3,,412,3
819,25.314927,83.012281,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,461,3
820,25.314945,83.012365,Ganesh,Ganesh,Ganesh,Built into a wall,1,,456,3
821,25.314945,83.012635,Ganesh,Ganesh,Ganesh,Built into a wall,1,,432,3
822,25.314931,83.013179,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,2,,383,3
823,25.315507,83.013316,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,1,,399,3
824,25.315876,83.012235,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,2,Somnath mandir,438,3
825,25.314867,83.013818,Hanuman,Hanuman,Hanuman,Built into a wall,1,,322,3
826,25.314469,83.014146,Ganesh,Ganesh,Ganesh,Built into a wall,1,,273,3
827,25.314118,83.014096,"__ Maa,Devi","Devi,Local Maa",Goddess,Built into a wall,1,,260,3
828,25.314011,83.013875,"Siva-Parvati,Siva","Shiva,Shiva-Parvati",Shaiva,Built into a wall,1,,272,3
829,25.313669,83.015434,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,1,,117,3
830,25.313562,83.015451,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,1,,110,3
831,25.314206,83.015727,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,2,,117,3
832,25.314787,83.016008,Ganesh,Ganesh,Ganesh,Built into a wall,1,,130,3
833,25.314906,83.016194,Hanuman,Hanuman,Hanuman,Built into a wall,1,,119,3
834,25.315345,83.017236,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,77,3
835,25.315974,83.017014,Ganesh,Ganesh,Ganesh,Built into a wall,1,,148,3
836,25.315934,83.017022,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,1,,144,3
837,25.313789,83.011326,"Siva,Siva-Parvati,Ganesh","Ganesh,Shiva,Shiva-Parvati","Ganesh,Shaiva",Built into a wall,2,,440,3
838,25.314888,83.011402,Hanuman,Hanuman,Hanuman,Built into a wall,1,,528,3
839,25.31496,83.011081,"Siva,Siva-Parvati,Siva family,Ganesh","Ganesh,Shiva,Shiva family,Shiva-Parvati","Ganesh,Shaiva",Built-around,4,,498,3
840,25.315005,83.011008,"Siva,Hanuman,Ganesh,__ Maa,Devi","Devi,Ganesh,Hanuman,Local Maa,Shiva","Ganesh,Goddess,Hanuman,Shaiva",Built into a wall,0,,491,3
841,25.31514,83.011071,"Siva,Siva-Parvati,Siva family","Shiva,Shiva family,Shiva-Parvati",Shaiva,Built into a wall,2,,497,3
842,25.315059,83.010656,"Siva,Siva-Parvati,Hanuman","Hanuman,Shiva,Shiva-Parvati","Hanuman,Shaiva",Built into a wall,3,,455,3
843,25.315103,83.010724,"Ganesh,Sitla Maa","Ganesh,Sitala Maa","Ganesh,Goddess",Tree-temple,3,,462,3
844,25.314942,83.010609,Sitla Maa,Sitala Maa,Goddess,Built-around,2,,451,3
845,25.315436,83.010592,"RAMA,Rama-Sita",Rama,Vaishnava,Free-standing,2,,450,3
846,25.31532,83.010342,"RAMA,Rama-Sita",Rama,Vaishnava,Free-standing,2,,424,3
847,25.315318,83.010044,"__ Maa,Devi","Devi,Local Maa",Goddess,,2,Vindhyvashini Devi,394,3
848,25.31339,82.980322,"Rama family,Siva,Hanuman,Ganesh","Ganesh,Hanuman,Rama,Shiva","Ganesh,Hanuman,Shaiva,Vaishnava","Free-standing,Tree",15,,109,0
849,25.312348,82.983028,Hanuman,Hanuman,Hanuman,Free-standing,1,,79,0
850,25.31245,82.983223,Other,Other,Other,Tree,1,,102,0
851,25.311389,82.983298,"Siva family,Hanuman","Hanuman,Shiva family","Hanuman,Shaiva",Free-standing,3,,30,0
852,25.31237,82.983013,Siva,Shiva,Shaiva,Free-standing,1,,80,0
853,25.312632,82.984789,"Siva,Rama family","Rama,Shiva","Shaiva,Vaishnava","Free-standing,Tree-temple",6,,230,0
854,25.312649,82.984932,"Ganesh,Siva","Ganesh,Shiva","Ganesh,Shaiva",Tree-temple,4,,243,0
855,25.312412,82.984698,Siva,Shiva,Shaiva,Tree-temple,1,,208,0
856,25.312195,82.984977,Siva-Parvati,Shiva-Parvati,Shaiva,Tree-temple,0,,220,0
857,25.31207,82.984965,"Siva,Devi,Siva family","Devi,Shiva,Shiva family","Goddess,Shaiva","Free-standing,Tree-temple",8,,214,0
858,25.311987,82.984875,Hanuman,Hanuman,Hanuman,Tree-temple,3,,202,0
859,25.311638,82.988634,Siva,Shiva,Shaiva,Tree-temple,2,Mahadev,434,0
860,25.310777,82.986968,"Rama family,Hanuman,Siva,Krishna","Hanuman,Krishna,Rama,Shiva","Hanuman,Shaiva,Vaishnava",Free-standing,10,,401,0
861,25.313354,82.979964,Other,Other,Other,Tree,1,,113,0
862,25.313218,82.97982,Other,Other,Other,Tree,1,,104,0
863,25.314644,82.98097,"Siva,Other","Other,Shiva","Other,Shaiva","Free-standing,Built into a wall,Tree",3,,255,0
864,25.314956,82.981613,Siva,Shiva,Shaiva,Built into a wall,1,,297,0
865,25.314992,82.981553,Siva,Shiva,Shaiva,Tree,1,,302,0
866,25.314367,82.982148,"Siva,Siva family","Shiva,Shiva family",Shaiva,Free-standing,4,,229,0
867,25.314305,82.98239,Devi,Devi,Goddess,Tree-temple,1,,224,0
868,25.313988,82.984485,"Siva,Hanuman,Other","Hanuman,Other,Shiva","Hanuman,Other,Shaiva","Tree,Temple complex,Free-standing",3,,308,0
869,25.313513,82.984814,Siva,Shiva,Shaiva,Tree-temple,2,,301,0
870,25.313655,82.986942,"Siva,Hanuman,__ Bir Baabaa","Bir Baba,Hanuman,Shiva","Folk,Hanuman,Shaiva",Free-standing,8,,399,0
871,25.313608,82.988634,Other,Other,Other,Free-standing,2,,260,0
872,25.311545,82.988783,Siva,Shiva,Shaiva,Tree,1,,437,0
873,25.311566,82.988809,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva",Tree-temple,2,,434,0
874,25.309218,83.006324,"Siva,Other","Other,Shiva","Other,Shaiva",Tree-temple,2,,455,3
875,25.309526,83.004153,"Rama family,Hanuman,Devi","Devi,Hanuman,Rama","Goddess,Hanuman,Vaishnava",Tree-temple,5,,289,0
876,25.309374,83.003629,"__ Bir Baabaa,Hanuman,Other","Bir Baba,Hanuman,Other","Folk,Hanuman,Other",Free-standing,5,,285,0
877,25.308862,83.001183,Hanuman,Hanuman,Hanuman,Tree-temple,3,,338,0
878,25.308663,83.000998,Siva,Shiva,Shaiva,Free-standing,1,Pramaatheshvar mahaadev,364,0
879,25.309028,82.999126,Other,Other,Other,Free-standing,4,,215,0
880,25.308526,82.998673,"Siva,Rama family,Hanuman","Hanuman,Rama,Shiva","Hanuman,Shaiva,Vaishnava",Free-standing,6,,184,0
881,25.307911,82.997169,Siva,Shiva,Shaiva,Free-standing,1,,135,0
882,25.30766,82.995414,Siva,Shiva,Shaiva,Built into a wall,1,,205,0
883,25.309134,82.999319,"Rama family,Devi","Devi,Rama","Goddess,Vaishnava",Built into a wall,5,,233,2
884,25.30772,82.994785,Siva,Shiva,Shaiva,Tree-temple,1,,243,0
885,25.30582,82.983528,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva","Free-standing,Tree-temple",2,,539,0
886,25.306413,82.982196,"Siva,Rama family,Hanuman","Hanuman,Rama,Shiva","Hanuman,Shaiva,Vaishnava",Built-around,6,,454,0
887,25.307971,82.984749,Siva,Shiva,Shaiva,Temple complex,2,,373,0
888,25.3109,82.990329,Other,Other,Other,Free-standing,1,,467,0
889,25.311536,82.9916,"Siva,Hanuman,Devi","Devi,Hanuman,Shiva","Goddess,Hanuman,Shaiva",Tree-temple,3,,403,0
890,25.311608,82.991642,"Siva,Hanuman,Sitla Maa","Hanuman,Shiva,Sitala Maa","Goddess,Hanuman,Shaiva",Tree-temple,3,,396,0
891,25.310579,82.993274,Siva,Shiva,Shaiva,Free-standing,1,,364,0
892,25.310179,82.992298,"Siva,Hanuman,Ganesh","Ganesh,Hanuman,Shiva","Ganesh,Hanuman,Shaiva",Temple complex,10,,445,0
893,25.309227,82.992795,"Siva,Ganesh","Ganesh,Shiva","Ganesh,Shaiva",Tree-temple,4,,385,0
894,25.308901,82.992599,"Siva,Hanuman,Ganesh","Ganesh,Hanuman,Shiva","Ganesh,Hanuman,Shaiva",Temple complex,8,,405,0
895,25.309525,82.993887,Other,Other,Other,Built into a wall,1,,276,0
896,25.309512,82.993892,Sitla Maa,Sitala Maa,Goddess,Free-standing,1,,275,0
897,25.310772,82.997907,"Ganesh,Other","Ganesh,Other","Ganesh,Other",Tree,3,,167,0
898,25.310728,82.99671,Siva,Shiva,Shaiva,Free-standing,1,,125,0
899,25.310719,82.996689,Siva,Shiva,Shaiva,Free-standing,1,,125,0
900,25.309296,82.994837,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva",Built into a wall,2,,179,0
901,25.309481,82.996437,Ganesh,Ganesh,Ganesh,Tree,1,,23,0
902,25.309096,82.997416,Siva,Shiva,Shaiva,Free-standing,1,,43,0
903,25.309155,82.997632,"Siva,Hanuman,Ganesh","Ganesh,Hanuman,Shiva","Ganesh,Hanuman,Shaiva",Tree-temple,7,,64,0
904,25.309453,82.998068,Siva,Shiva,Shaiva,Free-standing,1,,104,0
905,25.309488,83.00053,"Siva-Parvati,Hanuman,Ganesh","Ganesh,Hanuman,Shiva-Parvati","Ganesh,Hanuman,Shaiva",Free-standing,5,,298,3
906,25.309909,83.000592,Siva,Shiva,Shaiva,Tree-temple,1,,254,0
907,25.309516,83.000524,Ganesh,Ganesh,Ganesh,Free-standing,1,,295,3
908,25.309923,83.000734,__ Maa,Local Maa,Goddess,Built into a wall,1,,246,0
909,25.312056,83.003683,Other,Other,Other,Free-standing,3,,80,0
910,25.309952,83.000858,Ganesh,Ganesh,Ganesh,Built into a wall,1,,237,0
911,25.318614,82.991026,"Siva-Parvati,Hanuman,__ Bir Baabaa","Bir Baba,Hanuman,Shiva-Parvati","Folk,Hanuman,Shaiva",Tree-temple,7,,320,0
912,25.318652,82.991158,Hanuman,Hanuman,Hanuman,Tree-temple,1,,326,0
913,25.318638,82.991698,Devi,Devi,Goddess,Free-standing,1,,334,0
914,25.319243,82.99206,"Siva,Other","Other,Shiva","Other,Shaiva",Free-standing,3,,343,0
915,25.319264,82.991531,Devi,Devi,Goddess,Tree-temple,1,,380,0
916,25.316953,82.994829,Hanuman,Hanuman,Hanuman,Tree,1,,344,0
917,25.317031,82.994871,"Hanuman,Siva,Rama-Sita","Hanuman,Rama,Shiva","Hanuman,Shaiva,Vaishnava",Free-standing,4,,341,0
918,25.316983,82.994917,"Ganesh,Other","Ganesh,Other","Ganesh,Other",Free-standing,5,,336,0
919,25.315694,82.994647,Devi,Devi,Goddess,Built into a wall,1,,354,0
920,25.314771,82.99469,Hanuman,Hanuman,Hanuman,Built into a wall,1,,364,0
921,25.314835,82.995827,"Hanuman,Siva","Hanuman,Shiva","Hanuman,Shaiva",Free-standing,2,,317,0
922,25.314417,82.995732,"Siva,Siva family,Hanuman,Devi,__ Bir Baabaa,Other","Bir Baba,Devi,Hanuman,Other,Shiva,Shiva family","Folk,Goddess,Hanuman,Other,Shaiva",Built into a wall,13,,355,0
923,25.313741,82.996551,Siva,Shiva,Shaiva,Built into a wall,1,,367,0
924,25.313091,82.997591,Devi,Devi,Goddess,Free-standing,4,,393,0
925,25.313135,82.997535,Hanuman,Hanuman,Hanuman,Tree,1,,397,0
926,25.313171,82.997587,Siva,Shiva,Shaiva,Free-standing,1,,394,0
927,25.313275,82.993325,"Siva family,Hanuman","Hanuman,Shiva family","Hanuman,Shaiva",Free-standing,4,,310,0
928,25.315001,82.994072,"Siva,Other,Hanuman","Hanuman,Other,Shiva","Hanuman,Other,Shaiva",Built into a wall,4,,298,0
929,25.313542,82.987645,Siva,Shiva,Shaiva,Free-standing,1,,344,0
930,25.315068,82.991382,Siva,Shiva,Shaiva,Free-standing,1,,34,0
931,25.314878,82.990983,"Hanuman,Other,Devi,Ganesh","Devi,Ganesh,Hanuman,Other","Ganesh,Goddess,Hanuman,Other",Free-standing,6,,28,0
932,25.316926,83.000494,"Siva,Siva-Parvati,Rama family,Ganesh","Ganesh,Rama,Shiva,Shiva-Parvati","Ganesh,Shaiva,Vaishnava",Free-standing,7,Sri bharga maai kaa pracin mandir,149,0
933,25.305426,82.996204,Shaayari maa,Local Maa,Goddess,Built-around,2,,414,0
934,25.305371,82.996531,"Siva,Siva-Parvati,Hanuman","Hanuman,Shiva,Shiva-Parvati","Hanuman,Shaiva",Tree-temple,3,,416,0
935,25.305473,82.996406,"__ Maa,Other","Local Maa,Other","Goddess,Other",Tree,2,,406,0
936,25.306411,82.996489,"Siva,Siva-Parvati,Ganesh,Hanuman","Ganesh,Hanuman,Shiva,Shiva-Parvati","Ganesh,Hanuman,Shaiva",Tree,8,,302,0
937,25.305308,82.993013,Hanuman,Hanuman,Hanuman,"Tree-temple,Built-around",3,Shokvimochan hanuman,560,0
938,25.308214,82.998028,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,2,,149,0
939,25.309088,82.996914,"Rama family,Rama-Sita,RAMA",Rama,Vaishnava,,3,,2,0
940,25.309579,82.996342,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,"Tree,Tree-temple",3,,36,0
941,25.309787,82.997326,"Siva,RAMA,Rama-Sita,Siva-Parvati","Rama,Shiva,Shiva-Parvati","Shaiva,Vaishnava",Free-standing,3,,45,0
942,25.309273,82.995166,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,1,,146,0
943,25.309343,82.994757,Hanuman,Hanuman,Hanuman,Free-standing,1,,187,0
944,25.309559,82.993806,Siva-Parvati,Shiva-Parvati,Shaiva,Free-standing,1,,284,0
945,25.310087,82.993728,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,2,,303,0
946,25.309822,82.993441,"__ Maa,Other","Local Maa,Other","Goddess,Other",Tree-temple,3,,324,0
947,25.309732,82.993425,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,4,,324,0
948,25.307681,82.992436,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,"Tree,Tree-temple",2,,451,0
949,25.315941,83.011859,Hanuman,Hanuman,Hanuman,Free-standing,1,,448,3
950,25.316095,83.012369,Ganesh,Ganesh,Ganesh,Built into a wall,3,,411,3
951,25.315434,83.0137,"Siva,Siva-Parvati,Sitla Maa","Shiva,Shiva-Parvati,Sitala Maa","Goddess,Shaiva",Built into a wall,3,,361,3
952,25.315512,83.013914,Ganesh,Ganesh,Ganesh,,1,,347,3
953,25.315181,83.013594,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,2,,358,3
954,25.314763,83.014127,Hanuman,Hanuman,Hanuman,Built into a wall,1,,289,3
955,25.315947,83.01482,Hanuman,Hanuman,Hanuman,Built into a wall,1,,295,3
956,25.31535,83.01589,Ganesh,Ganesh,Ganesh,Built into a wall,1,,169,3
957,25.315702,83.016273,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,2,Hatkeshwar mandir,164,3
958,25.316074,83.016393,"Siva,Siva-Parvati,Siva family","Shiva,Shiva family,Shiva-Parvati",Shaiva,Free-standing,3,,190,3
959,25.316162,83.016475,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,2,,194,3
960,25.316069,83.017093,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,1,,153,3
961,25.315506,83.017796,Krishna,Krishna,Vaishnava,Built into a wall,1,,67,3
962,25.315136,83.018023,Ganesh,Ganesh,Ganesh,Built into a wall,1,,20,3
963,25.315125,83.018083,"Siva,Siva-Parvati,Siva family","Shiva,Shiva family,Shiva-Parvati",Shaiva,Built into a wall,5,,17,3
964,25.314972,83.01784,"Siva,Siva-Parvati,Siva family","Shiva,Shiva family,Shiva-Parvati",Shaiva,Built into a wall,5,,10,3
965,25.315459,83.018011,"RAMA,Rama-Sita",Rama,Vaishnava,Free-standing,2,,48,3
966,25.314788,83.017516,"Siva,Siva-Parvati,Siva family","Shiva,Shiva family,Shiva-Parvati",Shaiva,Free-standing,2,Shri raghweshwar mahadev mandir,10,3
967,25.314287,83.016811,"Siva,Siva-Parvati,Siva family","Shiva,Shiva family,Shiva-Parvati",Shaiva,Built into a wall,2,,33,3
968,25.314109,83.016722,"Rama-Sita,RAMA",Rama,Vaishnava,Built into a wall,5,,28,3
969,25.314021,83.016643,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,2,,26,3
970,25.314486,83.017095,"Siva,Siva-Parvati,Siva family,Ganesh","Ganesh,Shiva,Shiva family,Shiva-Parvati","Ganesh,Shaiva",Built into a wall,11,,17,3
971,25.314678,83.017174,"Siva,Siva-Parvati,Siva family","Shiva,Shiva family,Shiva-Parvati",Shaiva,Free-standing,2,Shri pataleshwar mahadev,20,3
972,25.314991,83.017129,"Siva,Siva-Parvati,Siva family","Shiva,Shiva family,Shiva-Parvati",Shaiva,Free-standing,2,,49,3
973,25.315181,83.017497,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,48,3
974,25.315788,83.017645,Hanuman,Hanuman,Hanuman,Built into a wall,1,,98,3
975,25.31531,83.018165,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Tree-temple,2,,28,3
976,25.315309,83.018473,Hanuman,Hanuman,Hanuman,Tree-temple,1,,0,3
977,25.315516,83.018169,Ganesh,Ganesh,Ganesh,Built into a wall,2,,37,3
978,25.315531,83.018204,Ganesh,Ganesh,Ganesh,Built into a wall,1,,35,3
979,25.31556,83.018263,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,1,Badrinarayan mandir,34,3
980,25.315611,83.018172,"Siva,Siva-Parvati,Siva family","Shiva,Shiva family,Shiva-Parvati",Shaiva,Built into a wall,2,,44,3
981,25.31557,83.018196,__ Bir Baabaa,Bir Baba,Folk,Built into a wall,1,,39,3
982,25.315401,83.017444,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,4,,71,3
983,25.315527,83.017501,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,2,Panchgangeshwar mahadev,80,3
984,25.315874,83.017914,Ganesh,Ganesh,Ganesh,Built into a wall,1,,83,3
985,25.316116,83.017985,"__ Maa,Devi","Devi,Local Maa",Goddess,Built into a wall,3,,99,3
986,25.315878,83.017993,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,2,Shri shidh vishnushwar mahadev mandir,78,3
987,25.316063,83.018379,Ganesh,Ganesh,Ganesh,Built into a wall,1,,70,3
988,25.315926,83.018428,"Siva-Parvati,Siva","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,55,3
989,25.316043,83.01835,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,70,3
990,25.316055,83.017564,Ganesh,Ganesh,Ganesh,Temple complex,1,,122,3
991,25.316055,83.017564,"Siva-Parvati,Siva","Shiva,Shiva-Parvati",Shaiva,Free-standing,2,,122,3
992,25.316555,83.017602,"Siva,Siva-Parvati,__ Maa","Local Maa,Shiva,Shiva-Parvati","Goddess,Shaiva",Built into a wall,2,Kapileshwar mahadev,161,3
993,25.309889,82.983755,Hanuman,Hanuman,Hanuman,Free-standing,1,,156,0
994,25.309257,82.984302,Hanuman,Hanuman,Hanuman,"Free-standing,Tree",1,,241,0
995,25.309569,82.98434,"Siva,Hanuman,Devi","Devi,Hanuman,Shiva","Goddess,Hanuman,Shaiva","Temple complex,Tree,Free-standing",5,,219,0
996,25.307505,82.984175,Hanuman,Hanuman,Hanuman,Built-around,1,,385,0
997,25.3053,82.980666,"Siva,Rama family,Hanuman,Ganesh","Ganesh,Hanuman,Rama,Shiva","Ganesh,Hanuman,Shaiva,Vaishnava","Free-standing,Tree",11,,481,0
998,25.305065,82.980488,Hanuman,Hanuman,Hanuman,Free-standing,1,,450,0
999,25.309894,82.981973,Siva,Shiva,Shaiva,Built-around,1,,69,0
1000,25.311249,82.990202,Hanuman,Hanuman,Hanuman,Built into a wall,1,,430,0
